	N2_mockRNAi_1	N2_mockRNAi_2	N2_rege1RNAi_1	N2_rege1RNAi_2	glp1_mockRNAi_1	glp1_mockRNAi_2	glp1_rege1RNAi_1	glp1_rege1RNAi_2
WBGene00000241	3.312049054	3.34835794	3.591313418	4.215304267	4.345519166	4.508589298	4.492424369	4.180595991
WBGene00006824	8.501747731	8.890182731	8.322273062	8.416159318	8.618631289	8.378406533	8.420976274	8.35407039
WBGene00002977	9.155176128	8.758091083	8.829205311	8.851034854	9.03067637	8.937352612	8.972518431	8.94661672
WBGene00001147	3.786102089	3.34835794	4.333339693	3.880652209	4.204207141	3.453189218	3.82965727	4.536080739
WBGene00013669	10.13390001	9.92087368	9.968643753	9.884697851	9.952136463	9.732080292	9.944388215	9.790466633
WBGene00000158	11.98205717	11.94786591	11.95630487	12.14080125	11.98818206	11.98929821	12.00560672	12.01981844
WBGene00044265	3	3	3	3.310741453	3	3	3	3
WBGene00002978	12.49180509	12.84273138	12.51529789	12.71122263	12.74369584	12.63499493	12.91196306	12.67309234
WBGene00013687	11.96298639	11.62557104	11.6578106	11.67166102	11.68078411	11.61637684	11.2897496	11.70997629
WBGene00013688	12.54290424	12.28816161	12.09407939	12.19889222	11.8611634	11.86500905	11.84622046	11.83529279
WBGene00013689	10.77827483	10.55520932	10.70974929	10.84654943	10.48150959	10.52688644	10.67239149	10.44844768
WBGene00013690	13.03427117	13.27576818	13.01560106	12.65017565	13.63179043	13.65361037	13.48127476	12.91527451
WBGene00013691	7.228666578	7.097065884	7.237125826	7.034046608	7.874534784	7.884641875	7.901507904	7.799819052
WBGene00013692	7.765506252	7.744643723	7.435940083	7.713488216	8.183066401	7.972059237	7.817838549	8.012907772
WBGene00001334	11.63653832	11.48088303	11.58068488	11.67208611	11.4789065	11.43749971	11.60260513	11.64344165
WBGene00013693	9.222036716	9.2447415	9.02990454	9.0235202	9.259990883	9.264987324	9.296398052	9.329524394
WBGene00013694	10.26425105	10.31654621	10.1622194	10.06383305	10.37528881	10.24274378	9.890274202	10.38754264
WBGene00013695	10.65837951	10.71188459	10.4752166	10.41212987	10.77571813	10.73697318	10.05954796	10.77561966
WBGene00013696	8.930860817	8.794041416	8.694557863	7.961775961	9.10462006	9.152224776	9.366026332	9.106334352
WBGene00013697	10.4127053	10.60564311	10.52368471	10.30985208	10.66546304	10.58442725	10.80616564	10.49173504
WBGene00013698	9.229019961	9.535512034	8.952351804	8.909889932	9.398217543	9.485027566	8.82537493	9.087646141
WBGene00013699	9.325567434	9.465900102	9.132439496	8.641262964	9.373675579	9.454996556	8.501566428	8.907573434
WBGene00013700	8.902022256	8.765353174	9.103500204	8.55169731	9.494310541	9.41603727	8.657804351	9.288031298
WBGene00013701	5.658173422	5.142048884	5.101991309	5.240420402	5.955617941	5.761709226	6.067638625	5.849368712
WBGene00013702	8.126249894	7.930546332	7.647564482	7.175084988	8.125434472	8.06512316	8.316983996	8.261822906
WBGene00013703	12.03945813	11.81419998	11.80274349	11.77580027	11.72591772	11.78960799	11.36082927	11.71781019
WBGene00013704	9.145366553	9.24214122	9.158253508	8.280003725	9.550132443	9.613835764	9.637825691	9.191315024
WBGene00013705	3.568459649	3.863409062	3.915774072	3.310741453	3.671542928	3.896192664	4.353055734	4.097633432
WBGene00013707	3.164444999	3	3.172045082	3	3	3	3.175740279	3.172065523
WBGene00013708	8.385720231	8.314034043	8.203326655	8.053382001	8.649625973	8.663929002	8.757902751	8.27131765
WBGene00000426	11.95142173	11.74792593	11.49262223	11.58537542	11.4970093	11.53498179	11.17027147	11.72732756
WBGene00013709	10.88233749	10.92710119	10.8076026	11.16797708	10.60525008	10.76987287	10.78174428	10.79055371
WBGene00013710	6.848154043	7.131194439	6.863147966	6.780129983	7.584943811	7.540202315	7.777522053	7.766636092
WBGene00013711	7.514312173	7.038327134	7.418956564	7.116319807	7.33670656	7.420988007	6.978927679	7.502116572
WBGene00013712	5.13112053	5.228663341	5.058787797	5.085648122	5.887910324	5.862764229	6.36837127	5.33726943
WBGene00013713	7.733125906	7.692264221	8.035195565	7.484828017	8.380743256	8.412142629	8.550239575	8.56563877
WBGene00013715	5.68550701	5.809092683	5.184700552	5.537768162	6.082186723	5.373708926	5.038805731	5.716661173
WBGene00013716	8.692333389	9.369119512	10.56093291	10.71658278	9.216951572	9.159691789	10.26427556	10.31938317
WBGene00001112	12.27614205	12.33893629	12.23204196	12.11726837	12.33048164	12.21840363	11.23930949	12.2599112
WBGene00013723	7.659222738	7.780926517	7.844853672	7.222291204	8.669925233	8.738956872	8.661501491	8.41958039
WBGene00013724	10.89263576	10.46665428	10.60758622	10.76759758	10.70288514	10.74278505	11.2662683	10.67726861
WBGene00013725	11.15282311	11.46424483	11.25132775	11.06556755	11.37609475	11.40540546	10.7534421	11.20396128
WBGene00013726	8.028238987	8.309073306	8.073685037	8.058593653	8.43710021	8.276775205	8.038602425	8.168362425
WBGene00003902	15.35276903	15.57164515	15.39634596	15.52917753	15.14674271	15.21956141	15.31050972	15.27833899
WBGene00004444	12.60617863	12.53065614	12.60414225	12.53500984	12.80998063	12.74000947	12.94760249	12.62483789
WBGene00013717	6.085010008	5.864245092	6.146097146	5.507598647	6.529996277	6.760024419	6.586311664	6.392355867
WBGene00013718	12.31248332	11.81857004	11.96656826	11.94329185	11.95479143	12.06315685	11.95415865	12.12927391
WBGene00013719	12.32584478	11.895876	11.93144553	11.9604469	12.03946493	12.01285222	12.04399743	12.13740931
WBGene00004753	11.35626932	11.22843261	11.31467845	11.31076889	11.3480242	11.2774041	10.78344185	11.16565285
WBGene00013720	7.209964338	7.300715851	7.418956564	7.249890868	7.620144419	7.395915731	7.564998394	7.366945435
WBGene00013721	3	3	3	3	3	3.167385061	3.332378776	3
WBGene00022429	3	3	3	3	3	3	3	3
WBGene00022431	6.125490839	6.542421467	6.426585657	6.234512787	6.453995317	6.354252423	6.111546711	6.321004217
WBGene00022432	6.568778395	6.508201573	6.26491192	6.341005091	6.939712433	6.533540472	6.456132796	7.05141203
WBGene00022433	6.524055158	6.964530394	7.256375456	7.065451433	7.821081201	7.524864849	7.52496975	7.094839077
WBGene00000838	12.81066794	12.48684725	12.52500316	12.66840034	12.29634095	12.38348289	12.44187472	12.4311639
WBGene00022434	11.43185608	11.33537958	11.04887473	11.06750768	11.23789273	11.14886069	10.7885226	11.23522689
WBGene00022435	6.397536472	6.559231771	6.339011821	6.323793345	6.529996277	6.785989524	7.037005964	6.759195187
WBGene00044689	13.40090397	13.1977332	13.28222336	13.26852929	12.87043263	12.96230912	12.56837448	12.81131009
WBGene00012423	10.51623705	10.41333367	10.26677302	10.30766505	10.44761774	10.28887231	10.5360528	10.48154572
WBGene00012424	4.06116351	3.628747025	4.258940229	4.057659929	4.127997033	4.075320463	4.025986116	4.333449363
WBGene00012425	3.883733382	3	3.172045082	3.163720912	3.439001031	3	3.473663856	3.172065523
WBGene00022438	4.427760582	3.967823512	3.815515264	3.783276423	4.411302243	3.453189218	4.492424369	4.097633432
WBGene00022446	3.786102089	3.863409062	3.325741999	3.444155505	3.871753528	3.691628499	4.025986116	3.815593777
WBGene00022447	7.256273065	7.369045885	7.697713975	7.645845705	7.466157728	7.207033782	7.432790562	7.436113507
WBGene00022448	9.33422862	9.290762504	9.276110968	9.0235202	9.383952181	9.169588066	9.277248627	9.111629677
WBGene00005020	9.203247769	9.290762504	9.213469047	9.231632677	9.223833196	9.334812915	9.177492523	9.276290445
WBGene00022439	3.445943361	3.495353523	3.707765223	3.783276423	3.671542928	3.167385061	3.332378776	3.32577875
WBGene00022440	6.125490839	6.455299966	6.540891791	6.099441205	6.500074604	6.608208624	7.025575845	6.443645237
WBGene00022441	5.385629771	5.993551988	5.71650701	5.833658712	6.141536852	5.565803045	6.586311664	5.407840414
WBGene00022442	3.164444999	3.184667984	3.325741999	3.444155505	3	3.167385061	3.175740279	3.172065523
WBGene00022443	3.445943361	3.495353523	4.009515923	3.783276423	4.897924725	4.93715068	4.992590278	5.184842384
WBGene00022444	5.208531476	5.270095518	5.372839664	5.276651471	7.833132105	7.896608127	8.344843342	7.786637313
WBGene00004210	10.49031593	10.54469648	10.36758202	10.44930905	10.65955358	10.70585818	10.90538289	10.70205332
WBGene00022445	6.125490839	5.564620517	5.899054976	6.158883884	5.887910324	5.535511467	6.331715178	5.947391441
WBGene00022449	6.823759428	6.790376471	6.912519784	6.805151038	6.749350334	6.454795853	6.647245732	6.936756167
WBGene00022450	8.735473185	8.624703493	8.729416064	8.725591721	8.673280848	8.70533618	8.672536403	8.449162644
WBGene00022451	3.681381128	3.750843922	3.325741999	3.971869056	3.306974015	3.317352977	3	3.172065523
WBGene00022452	10.32199842	10.24302189	10.3464048	10.21501676	10.05604566	10.1294259	10.34236001	10.1405482
WBGene00006710	8.351999307	8.409826589	8.137368149	8.487452954	8.159332246	8.142531589	8.027184998	8.257051998
WBGene00022453	9.631649037	9.569097644	9.603735672	9.574940267	9.665829383	9.628260515	9.75838724	9.313529689
WBGene00000001	11.22270867	11.15568725	11.05781682	11.04733273	11.27922016	11.14948587	10.84651257	11.29171958
WBGene00022460	10.49418561	10.76084671	10.48850498	10.25529172	10.54607949	10.55169319	10.49933893	10.53966638
WBGene00022461	8.682192154	8.423662265	8.514406832	8.349687151	9.354991186	9.169588066	9.220734436	9.45147294
WBGene00000502	11.48435443	11.5809949	11.27334592	11.40277492	11.46783817	11.4976598	11.35399108	11.42317229
WBGene00003924	12.92168801	13.06186134	12.90464594	12.76242399	12.73569355	12.79997264	13.06408799	12.71718189
WBGene00022462	10.66868892	10.40173006	10.55414327	10.46411293	10.64766155	10.53647805	10.37312422	10.60776712
WBGene00022463	12.8699473	12.85022112	12.78132983	12.9045056	12.81549587	12.75055579	12.07620866	12.76816059
WBGene00003132	12.39370788	12.26240887	12.43784869	12.35079733	12.33763691	12.3555786	12.24895012	12.28150886
WBGene00004094	12.61753187	12.32241433	12.5282238	12.20272227	12.22639272	12.19709281	12.25599781	12.12894753
WBGene00022464	11.79512287	11.63253742	11.54932486	11.72220907	11.68577695	11.61366086	11.36253377	11.6990248
WBGene00001833	13.18746506	13.15413736	13.05564032	13.24457788	12.86126732	12.91419149	12.32318537	12.77255497
WBGene00022454	4.142314433	4.242177977	4.5976365	4.138634266	5.840939545	5.440622797	6.111546711	5.50761826
WBGene00022465	4.142314433	3.863409062	4.009515923	4.138634266	4.701569846	5.152050789	4.025986116	4.009607435
WBGene00045212	7.595807461	6.859868465	6.912519784	7.023424557	7.34514661	7.309047477	7.492127448	7.786637313
WBGene00006797	7.631381718	7.77374259	7.603146555	7.666473531	7.833132105	7.772229832	7.811196888	7.510158617
WBGene00022455	10.64451802	10.52771495	10.52269139	10.48264903	11.0219479	10.94573736	11.12546612	10.9475916
WBGene00003475	10.44305163	10.22733065	10.28446206	10.15180489	10.54882237	10.45890718	9.968465809	10.41671312
WBGene00022456	12.69564778	12.85363208	12.58214085	12.45426944	12.80291321	12.70513839	12.62863895	12.72627196
WBGene00022457	8.808773534	9.032412534	8.783494458	8.570060804	8.905011077	8.718878621	8.848263945	8.65176309
WBGene00022458	13.02376823	13.03206532	12.87381752	13.0268776	13.07328702	13.01248649	12.76290396	12.92527048
WBGene00022459	12.17279429	11.86663109	12.0353932	12.04263213	12.06747034	12.02891031	11.57346585	12.14936615
WBGene00013727	9.572483234	9.181003521	9.276110968	9.165542193	9.264447535	9.213299972	9.510368897	9.336325353
WBGene00013734	10.66783261	10.44420508	10.56190026	10.5873246	10.49579443	10.39812619	10.46378524	10.46922277
WBGene00007030	12.94290244	13.00758597	12.86541883	13.11924603	12.59327538	12.67722878	12.70541426	12.53063084
WBGene00013735	11.52085255	11.6130468	11.48906678	11.62367945	11.12663183	11.15011079	11.47763008	10.9416573
WBGene00013736	7.65231269	7.864454024	7.312629648	7.136175356	7.920441436	7.540202315	8.189627508	7.580588232
WBGene00004161	12.15028633	12.05730581	12.00121283	11.99075296	11.80261349	11.80556218	11.36820092	11.78646451
WBGene00013737	10.63227899	10.52129498	10.40039942	10.51996661	10.38657648	10.35974102	10.40985528	10.30674193
WBGene00006389	11.3935221	11.55346789	11.33009082	11.22645306	11.39501773	11.36882763	11.73218815	11.34888852
WBGene00013738	11.50031585	11.3916036	11.41872565	11.44666722	11.33748752	11.38908657	11.38674611	11.29288544
WBGene00004700	12.0204653	11.83505656	11.77964599	11.70735418	11.67619211	11.55399536	12.01430703	11.74617598
WBGene00013739	11.45288639	11.38749138	11.49566279	11.44368266	11.11865411	11.05254311	11.07991541	10.92746475
WBGene00013728	10.99859346	11.67990201	11.33745327	11.43719487	11.8652036	11.68482393	11.56805921	11.35000911
WBGene00013740	11.15953963	11.02715897	11.04611213	10.91135682	11.26205118	11.16873345	11.42965521	11.10786967
WBGene00013741	6.000472655	5.94321127	5.874348786	5.833658712	6.235330645	6.10891071	6.089759703	6.245939268
WBGene00007027	14.11468612	13.92747943	13.85560133	14.07947464	13.55905695	13.61599396	13.34681064	13.5372997
WBGene00013742	10.53326263	10.16004885	10.3407798	10.33369306	9.967251487	10.04592906	10.23727914	10.11044719
WBGene00013743	9.635158039	9.715003765	9.378489561	9.640704685	9.375736764	9.276480606	8.581799347	9.283346416
WBGene00013744	4.142314433	4.156395598	4.535961615	3.678849386	4.648001392	4.738725169	4.492424369	4.821060324
WBGene00013745	10.11643198	9.739178704	9.822931863	9.726703043	9.367474296	9.317114407	9.777252558	9.563911987
WBGene00013729	11.60422906	11.25576061	11.50625459	11.28209405	11.38992784	11.33074708	11.37946886	11.29463247
WBGene00013730	10.25515804	10.30038937	10.08222366	10.18316063	10.09660071	9.828927881	9.310595141	9.696685109
WBGene00013731	9.770544006	9.887983685	9.524573653	9.747828205	9.546477434	9.459036993	8.446915442	9.345343713
WBGene00013732	9.479896264	10.10243585	9.793584436	10.34546742	9.819106282	9.696586963	10.00092976	9.856612901
WBGene00013733	8.774181104	9.170101279	8.870392169	9.547400824	8.64621482	8.691665412	8.802116909	8.698260151
WBGene00005440	3	3.34835794	3.172045082	3.163720912	3.306974015	3	3.332378776	3.172065523
WBGene00013747	3.975174388	3.863409062	4.180494385	4.057659929	5.070728547	4.890043754	5.127019131	4.597758249
WBGene00013748	4.71982399	3.750843922	3.464629901	3.444155505	3.671542928	4.075320463	4.198769781	3.591374561
WBGene00013749	3	3	3.172045082	3.163720912	3.962320089	3.453189218	3	3.172065523
WBGene00013750	4.292085683	4.399807964	4.180494385	4.486759395	4.345519166	4.234643761	4.424422326	4.597758249
WBGene00013751	3.786102089	4.541899042	4.009515923	4.057659929	4.127997033	4.444823778	4.198769781	4.097633432
WBGene00013752	3.975174388	4.242177977	4.471531936	4.423532435	4.648001392	4.308158984	4.025986116	4.536080739
WBGene00013753	3.312049054	3.967823512	3.591313418	3.444155505	3.161636323	3.691628499	4.277974249	3.464679968
WBGene00004754	11.7682097	11.75751707	11.81942272	11.78997023	11.50456409	11.63480042	11.67114525	11.56454758
WBGene00003566	10.85851883	10.44080736	10.6085228	10.37918364	10.63824855	10.56018172	10.70679216	10.66110776
WBGene00013746	4.771757581	4.671241775	4.871742386	5.445298279	5.110878604	5.373708926	5.468331706	5.372986386
WBGene00006652	5.049319244	6.283854282	5.372839664	5.881496723	5.608305212	5.910755568	5.657936713	5.407840414
WBGene00001485	10.57770568	10.44759481	10.49459704	10.51996661	10.42291236	10.53456482	10.39882308	10.48052282
WBGene00000940	9.950312205	9.867883653	9.673418456	9.656258169	9.628285295	9.646090971	9.899696231	9.770518798
WBGene00013761	4.292085683	5.049900379	4.180494385	4.215304267	5.149941477	4.790948159	4.94484522	4.920959699
WBGene00013762	8.728919678	8.743456306	8.193373408	7.596535184	8.642795582	8.469346639	7.135995516	7.704912826
WBGene00013763	8.165605367	7.89787862	8.313110023	8.216141368	9.139004614	9.029895568	8.690742404	9.283346416
WBGene00013764	3.786102089	3.967823512	3.815515264	3.163720912	4.851284172	4.68454057	5.083586551	5.014387266
WBGene00013765	11.65090972	11.20057695	11.23504567	11.24942345	11.35169394	11.37899266	11.50566745	11.43589317
WBGene00013766	13.39884118	13.44671124	13.3796651	13.36581132	13.04701305	13.0251461	13.11182322	13.04928294
WBGene00007017	12.17037786	11.92210513	12.02069276	11.95031857	11.85008681	11.9377505	12.1127889	11.90556981
WBGene00013754	3	3	3	3.163720912	3	3	3	3.172065523
WBGene00005427	3.312049054	3.750843922	3.915774072	3.880652209	4.345519166	4.157180344	3.473663856	3.591374561
WBGene00004203	11.96925553	12.21247373	12.09841944	12.22201179	11.8989169	11.93231133	11.92715406	11.79512963
WBGene00013768	10.63753701	10.48875951	10.42080418	10.50381851	10.65531767	10.44776763	10.45529077	10.61710562
WBGene00013755	6.626331198	6.178996216	6.476686879	6.715610318	6.928523047	6.578803461	7.228626895	7.105494617
WBGene00013756	8.884438297	9.119995227	8.80326243	8.685728516	8.852695342	8.91986973	9.047899469	8.760262653
WBGene00001482	10.06011368	9.874614827	9.745009642	9.79230438	10.01563997	9.954442021	9.959483736	10.11176907
WBGene00013757	3.786102089	4.242177977	4.333339693	3.971869056	4.411302243	4.157180344	4.844336239	4.097633432
WBGene00013758	9.934734986	9.526992027	9.240304055	9.268082337	9.550132443	9.550868736	9.562710421	9.909255205
WBGene00013759	6.524055158	6.042195207	6.104213529	6.099441205	6.020289885	5.735299377	5.927277605	5.744197245
WBGene00013760	3.681381128	3	3	3.566269616	3.161636323	3.317352977	3	3.32577875
WBGene00013771	8.872595452	8.400528536	8.732856004	8.395713856	9.482882211	9.454996556	9.070322934	9.389608796
WBGene00013772	3	3	3	3	3	3	3	3
WBGene00013773	3	3.628747025	3	3	3	3.167385061	3.332378776	3.172065523
WBGene00013774	3.445943361	3.34835794	3.464629901	3.163720912	4.701569846	4.508589298	4.94484522	4.597758249
WBGene00013775	3.164444999	3.750843922	3.464629901	3	3.871753528	3.453189218	4.353055734	3.707835725
WBGene00013776	3	3.628747025	3	3.163720912	3.671542928	4.075320463	3.720470448	4.009607435
WBGene00013777	3.164444999	3	3.172045082	3.310741453	3.439001031	3	3.332378776	3.464679968
WBGene00013778	4.609987739	4.608019428	4.871742386	4.423532435	4.345519166	5.026986984	5.127019131	4.656906699
WBGene00003130	11.73097975	11.63154428	11.62856172	11.65627359	11.22365887	11.3329504	11.35341977	11.27411761
WBGene00013779	5.418582527	4.731809492	5.407692854	5.165108763	5.070728547	5.504570205	5.038805731	5.33726943
WBGene00013781	5.006610872	5.387698028	5.68843567	5.413109285	5.864616083	5.886959443	6.175000556	5.539400816
WBGene00013782	4.609987739	4.541899042	4.333339693	4.215304267	4.648001392	4.569655345	4.992590278	4.920959699
